datetime,open,high,low,close,volume
1560297600000.0,1.4164,1.4495,1.3836,1.4204,2740552.95
1560384000000.0,1.4208,1.4980000000000002,1.3951,1.4282,3926200.95
1560470400000.0,1.4294,1.4418,1.3495,1.4177,3352971.63
1560556800000.0,1.4177,1.4628,1.4077,1.4379,2213106.39
1560643200000.0,1.4371,1.48,1.4104,1.4455,2824285.61
1560729600000.0,1.4454,1.5433,1.4403,1.5417,3067168.61
1560816000000.0,1.5435,1.55,1.4132,1.43,3047733.62
1560902400000.0,1.4299,1.4643,1.4117,1.4334,1751504.14
1560988800000.0,1.4346,1.4638,1.37,1.4018,2019910.81
1561075200000.0,1.4029,1.452,1.3898,1.4227,3208636.96
1561161600000.0,1.4244,1.6835,1.4054,1.6014,9123967.24
1561248000000.0,1.6012,1.6798,1.5303,1.5455,4231541.73
1561334400000.0,1.5431,1.62,1.4947,1.6199,3285178.31
1561420800000.0,1.6199,1.8168,1.5854,1.7758,8235468.039
1561507200000.0,1.7788,1.8559999999999999,1.58,1.6869,7956429.655
1561593600000.0,1.686,1.7256,1.4069999999999998,1.4619,6164323.61
1561680000000.0,1.459,1.5698,1.4432,1.5337,3183137.13
1561766400000.0,1.5336,1.5713,1.465,1.5574,2871981.52
1561852800000.0,1.5587,1.6647,1.4280000000000002,1.4366,4026554.68
1561939200000.0,1.4380000000000002,1.5057,1.338,1.4285,3119308.37
1562025600000.0,1.4281,1.4380000000000002,1.2987,1.3961,2555068.93
1562112000000.0,1.3976,1.4288,1.3764,1.421,1513372.35
1562198400000.0,1.4192,1.4552,1.3678,1.3732,1635466.66
1562284800000.0,1.3727,1.3862,1.3315,1.3499,1069278.74
1562371200000.0,1.3525,1.4,1.35,1.37,788805.04
1562457600000.0,1.3701,1.3939,1.3445,1.3866,831055.3
1562544000000.0,1.3876,1.3936,1.365,1.3806,1177953.46
1562630400000.0,1.3806,1.4191,1.34,1.3621,1564775.26
1562716800000.0,1.3611,1.37,1.1538,1.2309999999999999,3988707.97
1562803200000.0,1.2309999999999999,1.2309999999999999,1.0018,1.0705,5243843.65
1562889600000.0,1.0703,1.1355,1.0332,1.1197,2308804.47
